Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio,date,lat,lon,DayNight
E:\2021RabbitIsland_SoundTrapData\5641\20210901_000816.wav,3/20/23 10:19,Other,Other,9/1/2021 0:09:14.6,9/1/2021 0:09:15.4,NA,NA,NA,NA,NA,NA,No HMS vocalizations 8/31/2021,NA,NA,2021-09-01,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210901_055008.wav,3/20/23 10:35,Anthro,Ship/Small Boat,9/1/2021 8:39:17.8,9/1/2021 8:43:04.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-01,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210901_084650.wav,3/20/23 10:40,Anthro,Ship/Small Boat,9/1/2021 10:02:08.5,9/1/2021 10:04:35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-01,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210901_114649.wav,3/20/23 10:41,Anthro,Ship/Small Boat,9/1/2021 11:47:12.7,9/1/2021 12:04:41.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-01,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210901_114649.wav,3/20/23 10:50,Anthro,Airplane,9/1/2021 14:21:07.6,9/1/2021 14:21:32.8,NA,NA,NA,NA,NA,NA,NDE,NA,NA,2021-09-01,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210901_144648.wav,3/20/23 10:56,Anthro,Airplane,9/1/2021 16:40:20.2,9/1/2021 16:40:28.1,NA,NA,NA,NA,NA,NA,NDE,NA,NA,2021-09-01,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210901_232452.wav,3/20/23 11:15,Other,Other,9/2/2021 2:14:28.0,9/2/2021 2:14:28.9,NA,NA,NA,NA,NA,NA,No HMS Vocalzations 9/01/2021,NA,NA,2021-09-02,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210902_105858.wav,3/20/23 11:39,Anthro,Airplane,9/2/2021 11:13:29.7,9/2/2021 11:13:36.5,NA,NA,NA,NA,NA,NA,HDE,NA,NA,2021-09-02,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210902_105858.wav,3/20/23 11:40,Anthro,Airplane,9/2/2021 13:14:30.6,9/2/2021 13:14:50.2,NA,NA,NA,NA,NA,NA,NDE,NA,NA,2021-09-02,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210902_105858.wav,3/20/23 11:40,Anthro,Airplane,9/2/2021 13:17:35.5,9/2/2021 13:17:49.3,NA,NA,NA,NA,NA,NA,NDE,NA,NA,2021-09-02,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210902_224024.wav,3/20/23 13:20,Anthro,Airplane,9/3/2021 1:02:10.3,9/3/2021 1:02:17.4,NA,NA,NA,NA,NA,NA,DE,NA,NA,2021-09-03,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210902_224024.wav,3/20/23 13:21,Other,Other,9/3/2021 1:31:02.2,9/3/2021 1:31:03.8,NA,NA,NA,NA,NA,NA,No HMS vocalizations 9/02/2021,NA,NA,2021-09-03,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210903_042206.wav,3/20/23 13:45,Anthro,Airplane,9/3/2021 5:22:36.5,9/3/2021 5:23:02.9,NA,NA,NA,NA,NA,NA,DE,NA,NA,2021-09-03,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210903_131441.wav,3/20/23 14:00,Anthro,Airplane,9/3/2021 15:13:50.3,9/3/2021 15:13:50.4,NA,NA,NA,NA,NA,NA,NDE,NA,NA,2021-09-03,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210903_220416.wav,3/20/23 14:27,Other,Other,9/4/2021 0:55:13.5,9/4/2021 0:55:14.5,NA,NA,NA,NA,NA,NA,No HMS Vocalizations 9/03/2021,NA,NA,2021-09-04,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210904_123948.wav,3/20/23 15:02,Anthro,Airplane,9/4/2021 13:36:23.4,9/4/2021 13:36:35.3,NA,NA,NA,NA,NA,NA,DE,NA,NA,2021-09-04,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210904_123948.wav,3/20/23 15:02,Anthro,Ship/Other,9/4/2021 15:10:32.1,9/4/2021 15:10:44.8,NA,NA,NA,NA,NA,NA,NDE,NA,NA,2021-09-04,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210904_123948.wav,02:49.0,Anthro,Ship/Small Boat,9/4/2021 15:10:32.1,9/4/2021 15:10:44.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-04,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210904_153947.wav,3/24/23 9:02,Anthro,Other,9/4/2021 15:47:56.6,9/4/2021 15:48:01.7,NA,NA,NA,NA,NA,NA,really small plane/drone?,NA,NA,2021-09-04,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210904_212826.wav,3/24/23 9:16,Other,Other,9/5/2021 0:18:56.5,9/5/2021 0:18:57.7,NA,NA,NA,NA,NA,NA,No HMS vocalizations 9/04/2021,NA,NA,2021-09-05,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210905_120035.wav,3/24/23 9:39,Anthro,Airplane,9/5/2021 12:44:11.0,9/5/2021 12:44:25.0,NA,NA,NA,NA,NA,NA,NDE,NA,NA,2021-09-05,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210905_120035.wav,3/24/23 9:45,Anthro,Ship/Small Boat,9/5/2021 14:45:57.1,9/5/2021 14:51:48.7,NA,NA,NA,NA,NA,NA,jetski?,NA,NA,2021-09-05,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210905_150034.wav,3/24/23 9:47,Anthro,Ship/Small Boat,9/5/2021 15:05:56.9,9/5/2021 15:12:05.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-05,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210905_180033.wav,3/24/23 10:09,Anthro,Airplane,9/5/2021 20:27:55.7,9/5/2021 20:28:02.3,NA,NA,NA,NA,NA,NA,DE,NA,NA,2021-09-05,21.326867,-157.661467,Night
F:\2021RabbitIsland_SoundTrapData\5641\20210905_180033.wav,3/24/23 10:10,Anthro,Airplane,9/5/2021 20:41:26.1,9/5/2021 20:41:32.3,NA,NA,NA,NA,NA,NA,DE,NA,NA,2021-09-05,21.326867,-157.661467,Night
F:\2021RabbitIsland_SoundTrapData\5641\20210905_234012.wav,3/24/23 10:24,Other,Other,9/6/2021 2:31:14.3,9/6/2021 2:31:14.7,NA,NA,NA,NA,NA,NA,No HMS Vocalizations 9/05/2021,NA,NA,2021-09-06,21.326867,-157.661467,Night
F:\2021RabbitIsland_SoundTrapData\5641\20210906_052254.wav,3/24/23 10:26,Anthro,Ship/Small Boat,9/6/2021 3:37:38.3,9/6/2021 3:41:04.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-06,21.326867,-157.661467,Night
F:\2021RabbitIsland_SoundTrapData\5641\20210906_081749.wav,3/24/23 10:31,Anthro,Ship/Small Boat,9/6/2021 8:58:57.9,9/6/2021 9:01:33.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_081749.wav,3/24/23 10:32,Anthro,Ship/Small Boat,9/6/2021 9:45:23.6,9/6/2021 9:48:19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_081749.wav,3/24/23 10:42,Anthro,Airplane,9/6/2021 10:51:16.6,9/6/2021 10:51:31.5,NA,NA,NA,NA,NA,NA,NDE,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_111749.wav,3/24/23 10:45,Anthro,Ship/Small Boat,9/6/2021 12:17:05.1,9/6/2021 12:19:34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_111749.wav,3/24/23 10:45,Anthro,Airplane,9/6/2021 12:31:01.3,9/6/2021 12:31:10.1,NA,NA,NA,NA,NA,NA,DE,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_111749.wav,3/24/23 10:47,Anthro,Ship/Small Boat,9/6/2021 13:32:27.4,9/6/2021 13:34:54.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_141748.wav,3/24/23 10:50,Anthro,Ship/Small Boat,9/6/2021 14:58:08.2,9/6/2021 15:01:46.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_141748.wav,3/24/23 10:51,Anthro,Ship/Small Boat,9/6/2021 15:07:48.5,9/6/2021 15:11:41.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_141748.wav,3/24/23 10:52,Anthro,Airplane,9/6/2021 15:19:52.9,9/6/2021 15:20:05.8,NA,NA,NA,NA,NA,NA,DE,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_141748.wav,3/24/23 10:53,Anthro,Airplane,9/6/2021 15:46:37.2,9/6/2021 15:48:55.1,NA,NA,NA,NA,NA,NA,jetski?,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_141748.wav,3/24/23 10:54,Anthro,Ship/Small Boat,9/6/2021 15:46:40.1,9/6/2021 15:48:55.1,NA,NA,NA,NA,NA,NA,jetski?,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_141748.wav,3/24/23 10:57,Anthro,Ship/Small Boat,9/6/2021 16:03:18.3,9/6/2021 16:05:32.1,NA,NA,NA,NA,NA,NA,jetski?,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_141748.wav,3/24/23 10:58,Anthro,Ship/Small Boat,9/6/2021 16:18:48.7,9/6/2021 16:31:10.0,NA,NA,NA,NA,NA,NA,jetski?,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_141748.wav,3/24/23 11:01,Anthro,Ship/Small Boat,9/6/2021 16:48:01.8,9/6/2021 16:51:17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_141748.wav,3/24/23 11:02,Anthro,Ship/Small Boat,9/6/2021 17:09:29.6,9/6/2021 17:10:47.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-06,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210906_225842.wav,3/24/23 11:27,Other,Other,9/7/2021 1:49:33.0,9/7/2021 1:49:33.7,NA,NA,NA,NA,NA,NA,No HMS vocalizations 9/06/2023,NA,NA,2021-09-07,21.326867,-157.661467,Night
F:\2021RabbitIsland_SoundTrapData\5641\20210907_073341.wav,3/24/23 11:42,Anthro,Airplane,9/7/2021 8:15:46.4,9/7/2021 8:15:59.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-07,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210907_163339.wav,3/24/23 11:53,Anthro,Airplane,9/7/2021 16:33:50.5,9/7/2021 16:34:04.7,NA,NA,NA,NA,NA,NA,NDE,NA,NA,2021-09-07,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210907_163339.wav,3/24/23 12:00,Anthro,Airplane,9/7/2021 18:27:00.2,9/7/2021 18:27:08.1,NA,NA,NA,NA,NA,NA,NDE,NA,NA,2021-09-07,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210907_192759.wav,3/24/23 12:06,Anthro,Airplane,9/7/2021 19:45:24.5,9/7/2021 19:45:32.4,NA,NA,NA,NA,NA,NA,DE,NA,NA,2021-09-07,21.326867,-157.661467,Night
F:\2021RabbitIsland_SoundTrapData\5641\20210907_221716.wav,3/24/23 12:12,Other,Other,9/8/2021 1:07:13.8,9/8/2021 1:07:15.1,NA,NA,NA,NA,NA,NA,No HMS Vocalizations 9/07/2021,NA,NA,2021-09-08,21.326867,-157.661467,Night
F:\2021RabbitIsland_SoundTrapData\5641\20210908_094900.wav,3/24/23 12:47,Anthro,Airplane,9/8/2021 10:42:47.0,9/8/2021 10:43:21.1,NA,NA,NA,NA,NA,NA,DE (high quality),NA,NA,2021-09-08,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210908_094900.wav,3/24/23 12:47,Anthro,Airplane,9/8/2021 12:23:01.3,9/8/2021 12:23:30.7,NA,NA,NA,NA,NA,NA,NDE,NA,NA,2021-09-08,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210908_154858.wav,3/24/23 13:04,Other,Other,9/8/2021 18:35:06.7,9/8/2021 18:36:57.0,NA,NA,NA,NA,NA,NA,Earthquake,NA,NA,2021-09-08,21.326867,-157.661467,Day
F:\2021RabbitIsland_SoundTrapData\5641\20210908_184849.wav,3/24/23 13:12,Other,Other,9/8/2021 19:33:55.9,9/8/2021 19:35:24.5,NA,NA,NA,NA,NA,NA,Earthquake,NA,NA,2021-09-08,21.326867,-157.661467,Night
F:\2021RabbitIsland_SoundTrapData\5641\20210908_213652.wav,3/24/23 13:19,Other,Other,9/9/2021 0:26:49.8,9/9/2021 0:26:50.7,NA,NA,NA,NA,NA,NA,No HMS Vocalizations 9/08/2021,NA,NA,2021-09-09,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210909_120956.wav,3/28/23 11:05,Anthro,Ship/Small Boat,9/9/2021 12:45:57.0,9/9/2021 12:49:23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-09,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210909_120956.wav,3/28/23 11:08,Anthro,Ship/Small Boat,9/9/2021 14:32:47.2,9/9/2021 14:35:44.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-09,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210909_205920.wav,3/28/23 11:25,Anthro,Airplane,9/9/2021 22:29:58.3,9/9/2021 22:30:05.8,NA,NA,NA,NA,NA,NA,DE,NA,NA,2021-09-09,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210909_235023.wav,3/28/23 11:33,Other,Other,9/10/2021 2:41:21.9,9/10/2021 2:41:22.6,NA,NA,NA,NA,NA,NA,No HMS Vocalizations 9/09/2021,NA,NA,2021-09-10,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_024206.wav,3/28/23 11:37,Anthro,Airplane,9/10/2021 5:22:31.3,9/10/2021 5:22:38.5,NA,NA,NA,NA,NA,NA,DE,NA,NA,2021-09-10,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_112810.wav,3/28/23 11:46,Anthro,Ship/Small Boat,9/10/2021 8:34:59.4,9/10/2021 8:43:02.4,NA,NA,NA,NA,NA,NA,jetski?,NA,NA,2021-09-10,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210910_112810.wav,3/28/23 11:47,Anthro,Other,9/10/2021 8:54:13.0,9/10/2021 8:54:51.8,NA,NA,NA,NA,NA,NA,sounds like someone swimmimg,NA,NA,2021-09-10,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210910_112810.wav,47:48.6,Anthro,Ship/Small Boat,9/10/2021 8:54:13.0,9/10/2021 8:54:51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-10,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210910_112810.wav,3/28/23 11:49,Anthro,Ship/Small Boat,9/10/2021 9:19:02.7,9/10/2021 9:22:51.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-10,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210910_112810.wav,3/28/23 11:50,Anthro,Airplane,9/10/2021 10:03:53.7,9/10/2021 10:04:06.0,NA,NA,NA,NA,NA,NA,NDE,NA,NA,2021-09-10,21.326867,-157.661467,Day
E:\2021RabbitIsland_SoundTrapData\5641\20210910_172808.wav,3/28/23 12:03,Anthro,Airplane,9/10/2021 19:37:29.2,9/10/2021 19:37:37.5,NA,NA,NA,NA,NA,NA,DE,NA,NA,2021-09-10,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:14,Anthro,Airplane,9/10/2021 23:29:18.1,9/10/2021 23:29:25.1,NA,NA,NA,NA,NA,NA,DE,NA,NA,2021-09-10,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:21,HMS,Growl,9/11/2021 1:19:36.8,9/11/2021 1:19:37.4,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:21,HMS,Growl,9/11/2021 1:19:44.8,9/11/2021 1:19:46.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:22,HMS,Whoop,9/11/2021 1:19:46.7,9/11/2021 1:19:48.0,1,4,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:23,HMS,Growl,9/11/2021 1:19:55.9,9/11/2021 1:19:56.4,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:23,HMS,Croak,9/11/2021 1:19:58.1,9/11/2021 1:19:58.4,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:24,HMS,Growl,9/11/2021 1:19:59.0,9/11/2021 1:20:00.7,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:24,HMS,Whoop,9/11/2021 1:20:01.0,9/11/2021 1:20:01.4,1,2,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:24,HMS,Growl,9/11/2021 1:20:01.7,9/11/2021 1:20:02.1,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:24,HMS,GrowlRumbleWhoop,9/11/2021 1:20:04.4,9/11/2021 1:20:09.0,1,1,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:29,HMS,Growl,9/11/2021 1:48:23.7,9/11/2021 1:48:25.1,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:29,HMS,Croak,9/11/2021 1:48:25.6,9/11/2021 1:48:25.9,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:29,HMS,Growl,9/11/2021 1:48:27.6,9/11/2021 1:48:31.7,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:29,HMS,Growl,9/11/2021 1:48:32.4,9/11/2021 1:48:35.1,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:29,HMS,Whoop,9/11/2021 1:48:36.2,9/11/2021 1:48:36.8,1,4,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210910_230808.wav,3/28/23 13:29,HMS,Croak,9/11/2021 1:48:38.9,9/11/2021 1:48:39.1,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210911_015851.wav,3/29/23 9:06,HMS,Growl,9/11/2021 3:20:23.9,9/11/2021 3:20:25.4,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210911_015851.wav,3/29/23 9:06,HMS,Croak,9/11/2021 3:20:26.6,9/11/2021 3:20:26.8,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210911_015851.wav,3/29/23 9:07,HMS,Growl,9/11/2021 3:20:28.4,9/11/2021 3:20:36.1,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210911_015851.wav,3/29/23 9:07,HMS,Growl,9/11/2021 3:20:46.3,9/11/2021 3:20:47.9,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210911_044936.wav,3/29/23 9:11,HMS,Whoop,9/11/2021 5:16:51.6,9/11/2021 5:16:51.7,1,1,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210911_044936.wav,3/29/23 9:11,HMS,Growl,9/11/2021 5:16:58.1,9/11/2021 5:17:01.7,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210911_044936.wav,3/29/23 9:11,HMS,Whoop,9/11/2021 5:17:03.4,9/11/2021 5:17:04.0,1,2,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210911_044936.wav,3/29/23 9:12,HMS,Whoop,9/11/2021 5:17:22.0,9/11/2021 5:17:22.6,1,3,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210911_044936.wav,3/29/23 9:12,HMS,Whoop,9/11/2021 5:17:27.6,9/11/2021 5:17:28.3,1,3,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210911_044936.wav,3/29/23 9:12,HMS,Whoop,9/11/2021 5:17:30.2,9/11/2021 5:17:30.6,1,3,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210911_044936.wav,3/29/23 9:13,HMS,Whoop,9/11/2021 5:17:36.6,9/11/2021 5:17:37.8,1,6,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
E:\2021RabbitIsland_SoundTrapData\5641\20210911_044936.wav,3/29/23 9:13,HMS,Whoop,9/11/2021 5:17:38.4,9/11/2021 5:17:39.0,1,3,NA,NA,NA,NA,NA,NA,NA,2021-09-11,21.326867,-157.661467,Night
