Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio,date,lat,lon,DayNight
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:04,HMS,Growl,8/8/2021 13:00:06.1,NA,3,NA,NA,NA,NA,NA,NA,Hawaiian Monk Seal-NWHI2021PHR-20210808T130006.jpg,Hawaiian Monk Seal-NWHI2021PHR-20210808T130006.x.wav,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:04,HMS,Croak,8/8/2021 13:00:09.9,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:20,HMS,Growl,8/8/2021 13:00:11.4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:20,HMS,Whoop,8/8/2021 13:00:15.2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:20,HMS,Whoop,8/8/2021 13:00:15.2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:20,HMS,Whoop,8/8/2021 13:00:17.7,NA,3,2,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:21,HMS,Croak,8/8/2021 13:00:18.7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:21,HMS,Growl,8/8/2021 13:00:19.6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:22,HMS,Whoop,8/8/2021 13:00:24.6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:22,HMS,Croak,8/8/2021 13:00:24.6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:23,HMS,Whoop,8/8/2021 13:00:26.5,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:25,HMS,Growl,8/8/2021 13:01:41.3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:25,HMS,Growl,8/8/2021 13:01:47.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:25,HMS,Growl,8/8/2021 13:01:47.4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:26,HMS,Whoop,8/8/2021 13:02:01.1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:26,HMS,Growl,8/8/2021 13:02:04.8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:27,HMS,Whoop,8/8/2021 13:02:08.9,NA,2,3,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:27,HMS,Croak,8/8/2021 13:02:10.4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:27,HMS,Growl,8/8/2021 13:02:11.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:27,HMS,Whoop,8/8/2021 13:02:18.4,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:27,HMS,Whoop,8/8/2021 13:02:19.2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:28,HMS,Croak,8/8/2021 13:02:22.7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:28,HMS,Whoop,8/8/2021 13:02:23.4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:28,HMS,Croak,8/8/2021 13:02:24.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:29,HMS,Croak,8/8/2021 13:02:28.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:33,HMS,Growl,8/8/2021 13:03:55.2,NA,3,NA,NA,NA,NA,NA,NA,Hawaiian Monk Seal-NWHI2021PHR-20210808T130355.jpg,Hawaiian Monk Seal-NWHI2021PHR-20210808T130355.x.wav,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:33,HMS,Croak,8/8/2021 13:03:58.4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:33,HMS,Croak,8/8/2021 13:03:59.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:34,HMS,Growl,8/8/2021 13:04:01.1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:34,HMS,Whoop,8/8/2021 13:04:06.6,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:34,HMS,Croak,8/8/2021 13:04:07.3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:34,HMS,Growl,8/8/2021 13:04:08.3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:35,HMS,Whoop,8/8/2021 13:04:12.6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:35,HMS,Croak,8/8/2021 13:04:15.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:36,HMS,Whoop,8/8/2021 13:04:16.9,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:36,HMS,Growl,8/8/2021 13:04:18.2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:36,HMS,Croak,8/8/2021 13:04:20.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:36,HMS,Whoop,8/8/2021 13:04:21.6,NA,2,3,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:36,HMS,Croak,8/8/2021 13:04:22.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:38,HMS,Growl,8/8/2021 13:04:23.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:38,HMS,Growl,8/8/2021 13:04:28.0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:38,HMS,Whoop,8/8/2021 13:04:30.9,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:39,HMS,Growl,8/8/2021 13:04:37.3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:40,HMS,Whoop,8/8/2021 13:04:40.0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:40,HMS,Croak,8/8/2021 13:04:40.7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808103815.wav,11/3/21 14:40,HMS,Growl,8/8/2021 13:04:42.0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/10/21 15:36,HMS,Growl,8/8/2021 14:01:11.8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/10/21 15:36,HMS,Growl,8/8/2021 14:01:25.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/10/21 15:37,HMS,Growl,8/8/2021 14:03:26.2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/10/21 15:37,HMS,Growl,8/8/2021 14:03:32.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/10/21 15:38,HMS,Whoop,8/8/2021 14:03:37.7,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/10/21 15:39,HMS,Growl,8/8/2021 14:03:47.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/10/21 15:39,HMS,Growl,8/8/2021 14:03:53.3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:04,Anthro,Ship/Small Boat,8/8/2021 15:01:15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:39,HMS,Growl,8/8/2021 16:01:04.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:40,HMS,Growl,8/8/2021 16:01:06.7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:40,HMS,Whoop,8/8/2021 16:01:11.1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:40,HMS,Whoop,8/8/2021 16:01:13.1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:40,HMS,Growl,8/8/2021 16:01:17.4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:40,HMS,Croak,8/8/2021 16:01:19.8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:41,HMS,Growl,8/8/2021 16:01:20.7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:41,HMS,Growl,8/8/2021 16:01:24.8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:42,HMS,Whoop,8/8/2021 16:01:28.7,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:42,HMS,Croak,8/8/2021 16:01:32.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:42,HMS,Growl,8/8/2021 16:01:38.8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:44,HMS,Growl,8/8/2021 16:02:51.9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:45,HMS,Whoop,8/8/2021 16:02:58.7,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:45,HMS,Whoop,8/8/2021 16:03:00.8,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:45,HMS,Croak,8/8/2021 16:03:07.6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:45,HMS,Whoop,8/8/2021 16:03:09.3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:45,HMS,Growl,8/8/2021 16:03:10.8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:46,HMS,Whoop,8/8/2021 16:03:15.6,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:47,HMS,Whoop,8/8/2021 16:03:15.6,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:48,HMS,MoanGrowl,8/8/2021 16:04:30.7,NA,3,NA,NA,NA,NA,NA,not going to analyze in raven due to fish noise overlapping call,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:50,HMS,Whoop,8/8/2021 16:04:38.2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:51,HMS,Growl,8/8/2021 16:04:42.9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:51,HMS,Whoop,8/8/2021 16:04:42.9,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:51,HMS,Croak,8/8/2021 16:04:52.0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:51,HMS,Whoop,8/8/2021 16:04:53.1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808133815.wav,11/17/21 14:52,HMS,Growl,8/8/2021 16:04:54.7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:21,HMS,Growl,8/8/2021 17:01:30.7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:22,HMS,Croak,8/8/2021 17:01:34.8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:22,HMS,Growl,8/8/2021 17:01:35.2,NA,1,NA,NA,NA,NA,NA,"Overlaps with croak, maybe two individuals",NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:22,HMS,Croak,8/8/2021 17:01:39.2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:24,HMS,Croak,8/8/2021 17:01:41.8,NA,2,NA,NA,NA,NA,NA,"Series of three croaks, maybe two individuals",NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:24,HMS,Croak,8/8/2021 17:01:42.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:24,HMS,Croak,8/8/2021 17:01:42.7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:25,HMS,Growl,8/8/2021 17:01:43.8,NA,3,NA,NA,NA,NA,NA,NA,Hawaiian Monk Seal-NWHI2021PHR-20210808T170143.jpg,Hawaiian Monk Seal-NWHI2021PHR-20210808T170143.x.wav,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:25,HMS,Whoop,8/8/2021 17:01:47.2,NA,3,4,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:25,HMS,Croak,8/8/2021 17:01:48.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:25,HMS,Growl,8/8/2021 17:01:49.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:26,HMS,Growl,8/8/2021 17:01:52.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:26,HMS,Whoop,8/8/2021 17:01:59.3,NA,1,3,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:26,HMS,Croak,8/8/2021 17:02:00.2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:26,HMS,Croak,8/8/2021 17:02:10.8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:26,HMS,Growl,8/8/2021 17:02:11.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:27,HMS,Croak,8/8/2021 17:02:29.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:27,HMS,Growl,8/8/2021 17:02:29.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:27,HMS,Croak,8/8/2021 17:03:03.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:28,HMS,Growl,8/8/2021 17:03:06.9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:28,HMS,Whoop,8/8/2021 17:03:11.5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
C:\Users\mmrph\Desktop\author's Interns\PHR_wavfiles\WAVfiles\5643.210808163814.wav,11/24/21 10:28,HMS,Whoop,8/8/2021 17:03:14.6,NA,1,3,NA,NA,NA,NA,NA,NA,NA,2021-08-08,27.79205,-175.819217,Day
